PUBMEDID	DISEASE.TRAIT	ACCESSION_ID	N_num	HARMONISED_FILE_URL
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair8_51)	GCST90131091	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair38_47)	GCST90130931	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair29_47)	GCST90130922	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair30_47)	GCST90130923	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair31_47)	GCST90130924	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair32_47)	GCST90130925	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair33_47)	GCST90130926	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair34_47)	GCST90130927	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair35_47)	GCST90130928	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair36_47)	GCST90130929	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair37_47)	GCST90130930	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair9_51)	GCST90131092	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair10_51)	GCST90131093	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair11_51)	GCST90131094	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair12_51)	GCST90131095	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair13_51)	GCST90131096	34691	NA
35810165	Glycated hemoglobin levels	GCST90134485	350016	NA
35810165	High density lipoprotein cholesterol levels	GCST90134486	350016	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair6_48)	GCST90130945	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair7_48)	GCST90130946	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair8_48)	GCST90130947	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair9_48)	GCST90130948	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair10_48)	GCST90130949	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair11_48)	GCST90130950	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair12_48)	GCST90130951	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair13_48)	GCST90130952	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair14_48)	GCST90130953	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair15_48)	GCST90130954	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair16_48)	GCST90130955	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair17_48)	GCST90130956	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair18_48)	GCST90130957	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair19_48)	GCST90130958	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair20_48)	GCST90130959	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair21_48)	GCST90130960	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair22_48)	GCST90130961	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair23_48)	GCST90130962	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair24_48)	GCST90130963	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair25_48)	GCST90130964	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair26_48)	GCST90130965	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair27_48)	GCST90130966	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair28_48)	GCST90130967	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair29_48)	GCST90130968	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair39_51)	GCST90131122	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair8_46)	GCST90130856	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair9_46)	GCST90130857	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair10_46)	GCST90130858	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair11_46)	GCST90130859	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair12_46)	GCST90130860	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair13_46)	GCST90130861	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair14_46)	GCST90130862	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair15_46)	GCST90130863	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair16_46)	GCST90130864	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair17_46)	GCST90130865	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair18_46)	GCST90130866	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair19_46)	GCST90130867	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair39_47)	GCST90130932	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair40_47)	GCST90130933	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair41_47)	GCST90130934	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair42_47)	GCST90130935	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair43_47)	GCST90130936	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair44_47)	GCST90130937	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair45_47)	GCST90130938	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair46_47)	GCST90130939	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair1_48)	GCST90130940	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair2_48)	GCST90130941	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair3_48)	GCST90130942	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair4_48)	GCST90130943	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net25_Pair1_6)	GCST90129659	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net25_Pair2_6)	GCST90129660	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net25_Pair3_6)	GCST90129661	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net25_Pair4_6)	GCST90129662	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net25_Pair5_6)	GCST90129663	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net25_Pair1_7)	GCST90129664	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net25_Pair2_7)	GCST90129665	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net25_Pair3_7)	GCST90129666	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net25_Pair4_7)	GCST90129667	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net25_Pair5_7)	GCST90129668	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net25_Pair6_7)	GCST90129669	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net25_Pair1_8)	GCST90129670	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net25_Pair2_8)	GCST90129671	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net25_Pair3_8)	GCST90129672	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net25_Pair4_8)	GCST90129673	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net25_Pair5_8)	GCST90129674	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net25_Pair6_8)	GCST90129675	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net25_Pair7_8)	GCST90129676	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net25_Pair1_9)	GCST90129677	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net25_Pair2_9)	GCST90129678	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net25_Pair3_9)	GCST90129679	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net25_Pair4_9)	GCST90129680	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net25_Pair5_9)	GCST90129681	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net25_Pair6_9)	GCST90129682	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net25_Pair7_9)	GCST90129683	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair34_45)	GCST90130838	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair35_45)	GCST90130839	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair36_45)	GCST90130840	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair37_45)	GCST90130841	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair38_45)	GCST90130842	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair39_45)	GCST90130843	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair40_45)	GCST90130844	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair41_45)	GCST90130845	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair42_45)	GCST90130846	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair43_45)	GCST90130847	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair44_45)	GCST90130848	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair1_46)	GCST90130849	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair2_46)	GCST90130850	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair3_46)	GCST90130851	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair4_46)	GCST90130852	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair5_46)	GCST90130853	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair6_46)	GCST90130854	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair7_46)	GCST90130855	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair16_17)	GCST90129994	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair1_18)	GCST90129995	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair2_18)	GCST90129996	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair3_18)	GCST90129997	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair4_18)	GCST90129998	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair5_18)	GCST90129999	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair6_18)	GCST90130000	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair17_32)	GCST90130340	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair18_32)	GCST90130341	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair19_32)	GCST90130342	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair20_32)	GCST90130343	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair21_32)	GCST90130344	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair22_32)	GCST90130345	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair23_32)	GCST90130346	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair12_42)	GCST90130690	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair13_42)	GCST90130691	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair14_42)	GCST90130692	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair15_42)	GCST90130693	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair16_42)	GCST90130694	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair17_42)	GCST90130695	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair18_42)	GCST90130696	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair19_42)	GCST90130697	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair20_42)	GCST90130698	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair21_42)	GCST90130699	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair22_42)	GCST90130700	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair23_42)	GCST90130701	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair24_42)	GCST90130702	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair25_42)	GCST90130703	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair26_42)	GCST90130704	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair27_42)	GCST90130705	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair28_42)	GCST90130706	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair29_42)	GCST90130707	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair30_42)	GCST90130708	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair31_42)	GCST90130709	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair32_42)	GCST90130710	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair33_42)	GCST90130711	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair34_42)	GCST90130712	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair35_42)	GCST90130713	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair36_42)	GCST90130714	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair37_42)	GCST90130715	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair38_42)	GCST90130716	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair39_42)	GCST90130717	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair40_42)	GCST90130718	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair41_42)	GCST90130719	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair1_43)	GCST90130720	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair2_43)	GCST90130721	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair3_43)	GCST90130722	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair4_43)	GCST90130723	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair5_43)	GCST90130724	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair6_43)	GCST90130725	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair7_43)	GCST90130726	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair8_43)	GCST90130727	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair9_43)	GCST90130728	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair10_43)	GCST90130729	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair11_43)	GCST90130730	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair24_32)	GCST90130347	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair1_41)	GCST90130639	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair2_41)	GCST90130640	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair3_41)	GCST90130641	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair4_41)	GCST90130642	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair5_41)	GCST90130643	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair6_41)	GCST90130644	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair21_22)	GCST90130089	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair1_23)	GCST90130090	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair2_23)	GCST90130091	34691	NA
35393594	Brain rsFMRI measurement (functional connectivity) (Net100_Pair3_23)	GCST90130092	34691	NA
